"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"City","Unity Township","PA",2.64002213313834,"Pittsburgh, PA","Westmoreland","Unity Township"
"City","Town of Great Barrington","MA",3.03760869641183,"Pittsfield, MA","Berkshire","Town of Great Barrington"
"City","Susquehanna Township","PA",2.98694023723609,"Harrisburg, PA","Dauphin","Susquehanna Township"
"City","Guilford","CT",1.1610124487268,"New Haven, CT","New Haven","Guilford"
"City","Allen Township","PA",1.8336739341434,"Allentown, PA","Northampton","Allen Township"
"City","Caroline","NY",3.5180215963151,"Ithaca, NY","Tompkins","Caroline"
"City","Turtle","WI",3.55736659884979,"Janesville, WI","Rock","Turtle"
"City","Londonderry Township","PA",2.90455003918364,"Philadelphia, PA","Chester","Londonderry Township"
"City","Chanceford Township","PA",2.92271280486892,"York, PA","York","Chanceford Township"
"City","Amwell Township","PA",2.63593541461205,"Pittsburgh, PA","Washington","Amwell Township"
"City","Willistown Township","PA",1.65462806021108,"Philadelphia, PA","Chester","Willistown Township"
"City","Town of Saugerties","NY",6.5134805156045,"Kingston, NY","Ulster","Town of Saugerties"
"City","Nescopeck Township","PA",3.00696955525939,"Scranton, PA","Luzerne","Nescopeck Township"
"City","Bethel Township","PA",3.94368309817855,"Lebanon, PA","Lebanon","Bethel Township"
"City","Town of Hannibal","NY",1.61498732010033,"Syracuse, NY","Oswego","Town of Hannibal"
"City","Lawrence","WI",3.75012993402099,"Green Bay, WI","Brown","Lawrence"
"City","Cambria Township","PA",0.030895689381589,"Johnstown, PA","Cambria","Cambria Township"
"City","Weisenberg Township","PA",1.99546567857264,"Allentown, PA","Lehigh","Weisenberg Township"
"City","Wheatland","WI",3.01200740221694,"Chicago, WI","Kenosha","Wheatland"
"City","Town of Chester","NY",3.93525434800104,"New York, NY","Orange","Town of Chester"
"City","West Pike Run Township","PA",1.33354429202406,"Pittsburgh, PA","Washington","West Pike Run Township"
"City","Butler Township","PA",3.20740375402942,"Scranton, PA","Luzerne","Butler Township"
"City","Forks Township","PA",1.78450924599389,"Allentown, PA","Northampton","Forks Township"
"City","Conewago Township","PA",2.44198365510753,"Harrisburg, PA","Dauphin","Conewago Township"
"City","Hazle Township","PA",2.7700532178261,"Scranton, PA","Luzerne","Hazle Township"
"City","Summerhill Township","PA",0.237503320192794,"Johnstown, PA","Cambria","Summerhill Township"
"City","Lower Oxford Township","PA",2.86819006550516,"Philadelphia, PA","Chester","Lower Oxford Township"
"City","Springfield Township","PA",1.97154868684125,"York, PA","York","Springfield Township"
"City","Town of Hudson","MA",3.37016073734074,"Boston, MA","Middlesex","Town of Hudson"
"City","Town of Barre","MA",4.29327815734351,"Worcester, MA","Worcester","Town of Barre"
"City","Town of Epping","NH",3.3876230745288,"Boston, NH","Rockingham","Town of Epping"
"City","South Hackensack Township","NJ",4.21964250113496,"New York, NJ","Bergen","South Hackensack Township"
"City","Middle Township","NJ",1.48571731669213,"Ocean City, NJ","Cape May","Middle Township"
"City","Somers","CT",1.220840612471,"Hartford, CT","Tolland","Somers"
"City","Hopewell Township","NJ",0.0966174809050798,"Vineland, NJ","Cumberland","Hopewell Township"
"City","Murray","NY",1.34472500142372,"Rochester, NY","Orleans","Murray"
"City","Loxahatchee Groves","FL",1.13263030860704,"Miami-Fort Lauderdale, FL","Palm Beach","Loxahatchee Groves"
"City","Bridgeton Township","PA",2.32765711705093,"Philadelphia, PA","Bucks","Bridgeton Township"
"City","Dennis Township","NJ",0.321931277512228,"Ocean City, NJ","Cape May","Dennis Township"
"City","Liberty Township","PA",2.28653250275251,"Youngstown, PA","Mercer","Liberty Township"
"City","Paradise Township","PA",2.60986112721751,"York, PA","York","Paradise Township"
"City","Fenton Township","MI",3.38962236829015,"Flint, MI","Genesee","Fenton Township"
"City","Lower Frederick Township","PA",1.85566121167893,"Philadelphia, PA","Montgomery","Lower Frederick Township"
"City","Moore Township","PA",1.79239019067897,"Allentown, PA","Northampton","Moore Township"
"City","Town of Neenah","WI",3.09874696740077,"Oshkosh, WI","Winnebago","Town of Neenah"
"City","Town of Lewiston","NY",4.74378779020306,"Buffalo, NY","Niagara","Town of Lewiston"
"City","Upper Oxford Township","PA",2.50166208212318,"Philadelphia, PA","Chester","Upper Oxford Township"
"City","Sparta","NJ",3.16204499423902,"New York, NJ","Sussex","Sparta"
"City","Union","NY",0.587123347923817,"Binghamton, NY","Broome","Union"
"City","Paradise Township","PA",2.4235454678104,"Lancaster, PA","Lancaster","Paradise Township"
"City","Yates","NY",1.64609165820793,"Rochester, NY","Orleans","Yates"
"City","Town of Wrightstown","WI",3.93342281558128,"Green Bay, WI","Brown","Town of Wrightstown"
"City","East Whiteland Township","PA",1.80769440731885,"Philadelphia, PA","Chester","East Whiteland Township"
"City","Lansing","MI",4.02292712223355,"Lansing, MI","Ingham","Lansing"
"City","Chadds Ford Township","PA",2.40501802305943,"Philadelphia, PA","Delaware","Chadds Ford Township"
"City","Town of Antrim","NH",3.59311705451892,"Manchester, NH","Hillsborough","Town of Antrim"
"City","Lower Windsor Township","PA",2.89594234262756,"York, PA","York","Lower Windsor Township"
"City","Hopewell Township","PA",2.50273477920524,"Harrisburg, PA","Cumberland","Hopewell Township"
"City","Town of Lansing","NY",3.54578313028651,"Ithaca, NY","Tompkins","Town of Lansing"
"City","Summit","WI",3.81221248844583,"Milwaukee, WI","Waukesha","Summit"
"City","Cook Township","PA",2.16749650110268,"Pittsburgh, PA","Westmoreland","Cook Township"
"City","Springfield","WI",2.96203788760874,"Madison, WI","Dane","Springfield"
"City","Penn Township","PA",2.44947606635002,"Harrisburg, PA","Cumberland","Penn Township"
"City","Carroll Township","PA",1.67502373893003,"York, PA","York","Carroll Township"
"City","Paris","WI",2.6862571158182,"Chicago, WI","Kenosha","Paris"
"City","Town of Northborough","MA",3.77761606471753,"Worcester, MA","Worcester","Town of Northborough"
"City","Donegal Township","PA",0.837232676760085,"Pittsburgh, PA","Washington","Donegal Township"
"City","Monroe Township","PA",2.85813704323051,"Harrisburg, PA","Cumberland","Monroe Township"
"City","Doylestown Township","PA",1.47057102547043,"Philadelphia, PA","Bucks","Doylestown Township"
"City","Town of Winneconne","WI",3.45554586864814,"Oshkosh, WI","Winnebago","Town of Winneconne"
"City","Town of Brillion","WI",3.20066122873964,"Appleton, WI","Calumet","Town of Brillion"
"City","Bourne","MA",1.9968442349987,"Cape Cod, MA","Barnstable","Bourne"
"City","Washington Township","PA",2.77034714977194,"Erie, PA","Erie","Washington Township"
"City","Wantage Township","NJ",2.81742777119791,"New York, NJ","Sussex","Wantage Township"
"City","Lower Yoder Township","PA",1.39516535319362,"Johnstown, PA","Cambria","Lower Yoder Township"
"City","Town of Poughkeepsie","NY",3.30149145643456,"New York, NY","Dutchess","Town of Poughkeepsie"
"City","Clearfield Township","PA",0.136180309643665,"Johnstown, PA","Cambria","Clearfield Township"
"City","Manheim Township","PA",1.84334619383216,"York, PA","York","Manheim Township"
"City","Washington Township","PA",2.39141028122666,"Pittsburgh, PA","Westmoreland","Washington Township"
"City","Town of Townsend","MA",3.66087706676368,"Boston, MA","Middlesex","Town of Townsend"
"City","Liverpool Township","PA",2.85199371981824,"Harrisburg, PA","Perry","Liverpool Township"
"City","Farmington","WI",3.83122374933316,"Milwaukee, WI","Washington","Farmington"
"City","Town of Rochester","NY",5.64459037278252,"Kingston, NY","Ulster","Town of Rochester"
"City","Conemaugh Township","PA",0.209420336015336,"Johnstown, PA","Cambria","Conemaugh Township"
"City","Pike Township","PA",4.2915674073048,"Reading, PA","Berks","Pike Township"
"City","Covington Township","PA",2.36088406028358,"Scranton, PA","Lackawanna","Covington Township"
"City","West Salem Township","PA",0.720329522737168,"Youngstown, PA","Mercer","West Salem Township"
"City","Tuxedo","NY",4.20633940629236,"New York, NY","Orange","Tuxedo"
"City","East Hanover Township","PA",2.75173044813859,"Harrisburg, PA","Dauphin","East Hanover Township"
"City","Boggs Township","PA",2.31860190946865,"State College, PA","Centre","Boggs Township"
"City","Town of Webster","MA",3.76424554460403,"Worcester, MA","Worcester","Town of Webster"
"City","Monroe Township","NJ",2.44820755614106,"New York, NJ","Middlesex","Monroe Township"
"City","Newtown Township","PA",2.04697404788503,"Philadelphia, PA","Delaware","Newtown Township"
"City","Rapho Township","PA",2.50825934840187,"Lancaster, PA","Lancaster","Rapho Township"
"City","Northampton Township","PA",1.74659342950135,"Philadelphia, PA","Bucks","Northampton Township"
"City","Plainsboro Township","NJ",2.83582469275527,"New York, NJ","Middlesex","Plainsboro Township"
"City","Benton Township","PA",3.52763083242398,"Scranton, PA","Lackawanna","Benton Township"
"City","West Earl Township","PA",2.56580999825966,"Lancaster, PA","Lancaster","West Earl Township"
"City","Town of Hampton","NH",3.5229422633526,"Boston, NH","Rockingham","Town of Hampton"
"City","Roxbury Township","NJ",4.03341378975294,"New York, NJ","Morris","Roxbury Township"
"City","Brewster","MA",2.09014477493586,"Cape Cod, MA","Barnstable","Brewster"
"City","Zeeland Township","MI",3.533542939903,"Grand Rapids, MI","Ottawa","Zeeland Township"
"City","Town of Parish","NY",2.2778733022585,"Syracuse, NY","Oswego","Town of Parish"
"City","East Hempfield Township","PA",2.69184451556002,"Lancaster, PA","Lancaster","East Hempfield Township"
"City","Windsor Township","PA",2.4709130825135,"York, PA","York","Windsor Township"
"City","Washington Township","NJ",2.24817162247021,"Philadelphia, NJ","Gloucester","Washington Township"
"City","Mansfield Township","NJ",0.871310924898025,"Allentown, NJ","Warren","Mansfield Township"
"City","North Sewickley Township","PA",2.65748573236496,"Pittsburgh, PA","Beaver","North Sewickley Township"
"City","Washington Township","PA",5.27035737838599,"Reading, PA","Berks","Washington Township"
"City","East Carroll Township","PA",0.112765611874325,"Johnstown, PA","Cambria","East Carroll Township"
"City","Center Township","PA",2.69434875772876,"Pittsburgh, PA","Butler","Center Township"
"City","Harrison Township","NJ",1.33945731845006,"Philadelphia, NJ","Gloucester","Harrison Township"
"City","Grant-Valkaria","FL",3.43373798388441,"Melbourne, FL","Brevard","Grant-Valkaria"
"City","Ross Township","PA",4.89038904377638,"Scranton, PA","Luzerne","Ross Township"
"City","Albion","WI",3.14854751076571,"Madison, WI","Dane","Albion"
"City","Middlesex Township","PA",2.62336401815913,"Pittsburgh, PA","Butler","Middlesex Township"
"City","Town of Oconomowoc","WI",3.49894835351513,"Milwaukee, WI","Waukesha","Town of Oconomowoc"
"City","Town of Farmington","NH",3.71109571411996,"Boston, NH","Strafford","Town of Farmington"
"City","Town of Nunda","NY",2.48297567073107,"Rochester, NY","Livingston","Town of Nunda"
"City","Town of Salem","NY",2.60777317657799,"Glens Falls, NY","Washington","Town of Salem"
"City","Wallkill","NY",4.13067907216309,"New York, NY","Orange","Wallkill"
"City","New Denmark","WI",3.71993187283898,"Green Bay, WI","Brown","New Denmark"
"City","Dickinson Township","PA",2.83888059154243,"Harrisburg, PA","Cumberland","Dickinson Township"
"City","Penn Township","PA",4.58070949416189,"Reading, PA","Berks","Penn Township"
"City","Salisbury Township","PA",2.01944208494641,"Allentown, PA","Lehigh","Salisbury Township"
"City","Berlin Township","MI",1.96291957202923,"Monroe, MI","Monroe","Berlin Township"
"City","North Buffalo Township","PA",2.99484564272635,"Pittsburgh, PA","Armstrong","North Buffalo Township"
"City","North Codorus Township","PA",2.44664664740343,"York, PA","York","North Codorus Township"
"City","Vienna Township","MI",2.3725980179967,"Flint, MI","Genesee","Vienna Township"
"City","Washington Township","NJ",1.70693281310953,"Allentown, NJ","Warren","Washington Township"
"City","Town of Hillsborough","NH",3.17728877285543,"Manchester, NH","Hillsborough","Town of Hillsborough"
"City","Plymouth","WI",2.80384954866337,"Janesville, WI","Rock","Plymouth"
"City","Kennett Township","PA",2.63279591908906,"Philadelphia, PA","Chester","Kennett Township"
"City","Town of Warwick","NY",3.82730496279586,"New York, NY","Orange","Town of Warwick"
"City","Town of Delafield","WI",3.88376980285353,"Milwaukee, WI","Waukesha","Town of Delafield"
"City","Morrison","WI",4.36702530422914,"Green Bay, WI","Brown","Morrison"
"City","Mahoning Township","PA",2.26535221354235,"Pittsburgh, PA","Armstrong","Mahoning Township"
"City","Vernon","WI",3.22016235570567,"Milwaukee, WI","Waukesha","Vernon"
"City","Vienna","WI",2.77875028157753,"Madison, WI","Dane","Vienna"
"City","Town of Westerly","RI",3.22249693451459,"Providence, RI","Washington","Town of Westerly"
"City","Town of Dane","WI",3.30283473525747,"Madison, WI","Dane","Town of Dane"
"City","Town of Foxborough","MA",3.68047174805035,"Boston, MA","Norfolk","Town of Foxborough"
"City","Lower Nazareth Township","PA",1.70478087590474,"Allentown, PA","Northampton","Lower Nazareth Township"
"City","Town of Hanson","MA",3.39979606610896,"Boston, MA","Plymouth","Town of Hanson"
"City","Southampton Township","PA",2.73005974108951,"Harrisburg, PA","Cumberland","Southampton Township"
"City","Manchester Township","PA",2.4657418007246,"York, PA","York","Manchester Township"
"City","Town of Hempstead","NY",6.53019375791311,"New York, NY","Nassau","Town of Hempstead"
"City","Town of Hopedale","MA",3.9894050505889,"Worcester, MA","Worcester","Town of Hopedale"
"City","East Rockhill Township","PA",2.07216155800867,"Philadelphia, PA","Bucks","East Rockhill Township"
"City","Fairview Township","PA",2.39444903161275,"York, PA","York","Fairview Township"
"City","Lynn Township","PA",1.33962868893707,"Allentown, PA","Lehigh","Lynn Township"
"City","Palmer Township","PA",1.99922729220154,"Allentown, PA","Northampton","Palmer Township"
"City","Town of Durham","NH",3.14217412199786,"Boston, NH","Strafford","Town of Durham"
"City","Union Township","PA",4.05499624572915,"Lebanon, PA","Lebanon","Union Township"
"City","Douglass Township","PA",1.05663264522493,"Philadelphia, PA","Montgomery","Douglass Township"
"City","Town of Bellingham","MA",3.2900953257472,"Boston, MA","Norfolk","Town of Bellingham"
"City","Salem Township","PA",2.71653529956434,"Pittsburgh, PA","Westmoreland","Salem Township"
"City","Greene Township","PA",2.31766099779301,"Erie, PA","Erie","Greene Township"
"City","West Bethlehem Township","PA",1.90310242609504,"Pittsburgh, PA","Washington","West Bethlehem Township"
"City","Meridian Township","MI",3.58285755089877,"Lansing, MI","Ingham","Meridian Township"
"City","Town of Windsor","NY",1.05918802561527,"Binghamton, NY","Broome","Town of Windsor"
"City","Fruitport Township","MI",2.7049254191698,"Muskegon, MI","Muskegon","Fruitport Township"
"City","Moreau","NY",0.184763551067252,"Albany, NY","Saratoga","Moreau"
"City","Upper Pottsgrove Township","PA",2.4417070162291,"Philadelphia, PA","Montgomery","Upper Pottsgrove Township"
"City","Danby","NY",3.04554674968407,"Ithaca, NY","Tompkins","Danby"
"City","Fairview","PA",2.53351246980306,"Erie, PA","Erie","Fairview"
"City","East Taylor Township","PA",0.699717623196704,"Johnstown, PA","Cambria","East Taylor Township"
"City","Gates","NY",1.17438793624288,"Rochester, NY","Monroe","Gates"
"City","Town of Rutland","MA",3.61877514407138,"Worcester, MA","Worcester","Town of Rutland"
"City","Silver Spring Township","PA",3.00755664184884,"Harrisburg, PA","Cumberland","Silver Spring Township"
"City","Findley Township","PA",5.00798820915843,"Youngstown, PA","Mercer","Findley Township"
"City","Hempfield Township","PA",2.68826937457628,"Pittsburgh, PA","Westmoreland","Hempfield Township"
"City","Crawford","NY",3.81025677620716,"New York, NY","Orange","Crawford"
"City","Egremont","MA",3.30998456515883,"Pittsfield, MA","Berkshire","Egremont"
"City","Riga","NY",1.30351393048605,"Rochester, NY","Monroe","Riga"
"City","Buffalo Township","PA",2.90414855869671,"Pittsburgh, PA","Washington","Buffalo Township"
"City","Foster Township","PA",2.40931453234029,"Scranton, PA","Luzerne","Foster Township"
"City","East Marlborough Township","PA",1.52648710085099,"Philadelphia, PA","Chester","East Marlborough Township"
"City","East Huntingdon Township","PA",2.79979544724079,"Pittsburgh, PA","Westmoreland","East Huntingdon Township"
"City","Mullica Township","NJ",-0.845849309036894,"Atlantic City, NJ","Atlantic","Mullica Township"
"City","Rochester Township","PA",2.9349007291154,"Pittsburgh, PA","Beaver","Rochester Township"
"City","Conestoga Township","PA",2.64175530267867,"Lancaster, PA","Lancaster","Conestoga Township"
"City","Delaware Township","PA",1.25755928076551,"Youngstown, PA","Mercer","Delaware Township"
"City","Lafayette","NY",1.83648044720615,"Syracuse, NY","Onondaga","Lafayette"
"City","New Britain Township","PA",2.03204573961625,"Philadelphia, PA","Bucks","New Britain Township"
"City","Plymouth","MA",2.74635961361801,"Boston, MA","Plymouth","Plymouth"
"City","Heritage Creek","KY",3.37599734643847,"Louisville/Jefferson County, KY","Jefferson","Heritage Creek"
"City","Colebrookdale Township","PA",4.86185854161101,"Reading, PA","Berks","Colebrookdale Township"
"City","Marple Township","PA",2.08866850027517,"Philadelphia, PA","Delaware","Marple Township"
"City","Clayton Township","MI",1.85506629868838,"Flint, MI","Genesee","Clayton Township"
"City","College Township","PA",2.88574301229266,"State College, PA","Centre","College Township"
"City","Lawrence Township","NJ",0.385095526464391,"Vineland, NJ","Cumberland","Lawrence Township"
"City","Lowhill Township","PA",1.91559000757402,"Allentown, PA","Lehigh","Lowhill Township"
"City","Randall","WI",2.30257213945781,"Chicago, WI","Kenosha","Randall"
"City","Town of Goshen","NY",3.96308006140082,"New York, NY","Orange","Town of Goshen"
"City","Porter","NY",5.31046391371456,"Buffalo, NY","Niagara","Porter"
"City","Benner Township","PA",2.96053294932924,"State College, PA","Centre","Benner Township"
"City","Franklin Township","PA",2.01252388590574,"Pittsburgh, PA","Butler","Franklin Township"
"City","Town of Jackson","WI",3.19366009194184,"Milwaukee, WI","Washington","Town of Jackson"
"City","Town of Mukwonago","WI",3.49683905293896,"Milwaukee, WI","Waukesha","Town of Mukwonago"
"City","Raritan Township","NJ",1.91678800501534,"New York, NJ","Hunterdon","Raritan Township"
"City","Codorus Township","PA",2.27175666382242,"York, PA","York","Codorus Township"
"City","Lower Saucon Township","PA",2.18578090046379,"Allentown, PA","Northampton","Lower Saucon Township"
"City","Marshall Township","PA",2.81205393419134,"Pittsburgh, PA","Allegheny","Marshall Township"
"City","Town of Merton","WI",3.59196035052441,"Milwaukee, WI","Waukesha","Town of Merton"
"City","Algoma","WI",3.30517300397526,"Oshkosh, WI","Winnebago","Algoma"
"City","New Garden Township","PA",2.09301160741184,"Philadelphia, PA","Chester","New Garden Township"
"City","Weymouth Township","NJ",1.04541219227211,"Atlantic City, NJ","Atlantic","Weymouth Township"
"City","Black Wolf","WI",4.24476932827636,"Oshkosh, WI","Winnebago","Black Wolf"
"City","Ruscombmanor Township","PA",4.30747268915038,"Reading, PA","Berks","Ruscombmanor Township"
"City","Bethel Township","PA",2.79148618090614,"Pittsburgh, PA","Armstrong","Bethel Township"
"City","Jefferson Township","PA",2.8253519709082,"Pittsburgh, PA","Butler","Jefferson Township"
"City","Heidelberg Township","PA",4.65422312769071,"Reading, PA","Berks","Heidelberg Township"
"City","Greene Township","PA",2.69764175024854,"Youngstown, PA","Mercer","Greene Township"
"City","Lower Milford Township","PA",1.72482986438474,"Allentown, PA","Lehigh","Lower Milford Township"
"City","Lower Moreland Township","PA",1.69017431736373,"Philadelphia, PA","Montgomery","Lower Moreland Township"
"City","Woodland Township","NJ",-0.170412595344625,"Philadelphia, NJ","Burlington","Woodland Township"
"City","Town of Hudson","NH",3.89228674788679,"Manchester, NH","Hillsborough","Town of Hudson"
"City","Town of Nichols","NY",0.936235639355059,"Binghamton, NY","Tioga","Town of Nichols"
"City","Yorkville","WI",5.54983269499768,"Racine, WI","Racine","Yorkville"
"City","Ridley Township","PA",2.25580523707633,"Philadelphia, PA","Delaware","Ridley Township"
"City","Hanover Township","PA",1.799253781884,"Pittsburgh, PA","Washington","Hanover Township"
"City","Garnet Valley","PA",1.90788132246433,"Philadelphia, PA","Delaware","Garnet Valley"
"City","Town of Milton","WI",3.01728962939602,"Janesville, WI","Rock","Town of Milton"
"City","Town of Big Flats","NY",3.53595339126177,"Elmira, NY","Chemung","Town of Big Flats"
"City","West Hanover Township","PA",2.94370835587792,"Harrisburg, PA","Dauphin","West Hanover Township"
"City","Town of Hatfield","MA",2.97832139672702,"Springfield, MA","Hampshire","Town of Hatfield"
"City","Town of Belgium","WI",3.56916588801288,"Milwaukee, WI","Ozaukee","Town of Belgium"
"City","North East Township","PA",2.68236411643445,"Erie, PA","Erie","North East Township"
"City","Provincetown","MA",2.21793638406629,"Cape Cod, MA","Barnstable","Provincetown"
"City","Town of Camillus","NY",2.94417831435922,"Syracuse, NY","Onondaga","Town of Camillus"
"City","Manheim Township","PA",2.42485991538626,"Lancaster, PA","Lancaster","Manheim Township"
"City","Lancaster","PA",2.95460438763335,"Lancaster, PA","Lancaster","Lancaster"
"City","Patton Township","PA",3.08804584554793,"State College, PA","Centre","Patton Township"
"City","Venango Township","PA",2.39761145869305,"Erie, PA","Erie","Venango Township"
"City","Shippensburg Township","PA",3.59391625366692,"Harrisburg, PA","Cumberland","Shippensburg Township"
"City","Black Creek Township","PA",4.15486544815697,"Scranton, PA","Luzerne","Black Creek Township"
"City","Ohio Township","PA",2.78134067600974,"Pittsburgh, PA","Allegheny","Ohio Township"
"City","Wiconisco Township","PA",2.37685894553267,"Harrisburg, PA","Dauphin","Wiconisco Township"
"City","Coolspring Township","PA",1.2610159546883,"Youngstown, PA","Mercer","Coolspring Township"
"City","Montgomery Township","PA",1.25670012271568,"Philadelphia, PA","Montgomery","Montgomery Township"
"City","Upper Gwynedd Township","PA",0.424989269118765,"Philadelphia, PA","Montgomery","Upper Gwynedd Township"
"City","Town of Southbridge","MA",3.91036767822205,"Worcester, MA","Worcester","Town of Southbridge"
"City","Clinton","MA",3.58942029046485,"Worcester, MA","Worcester","Clinton"
"City","Madison","WI",2.90220660402253,"Madison, WI","Dane","Madison"
"City","Town of Dryden","NY",2.86506232547528,"Ithaca, NY","Tompkins","Town of Dryden"
"City","Montrose","WI",2.83197391555691,"Madison, WI","Dane","Montrose"
"City","North Coventry Township","PA",2.49894755509933,"Philadelphia, PA","Chester","North Coventry Township"
"City","Alexandria Township","NJ",1.94007799084321,"New York, NJ","Hunterdon","Alexandria Township"
"City","Lower Merion Township","PA",2.14757344012068,"Philadelphia, PA","Montgomery","Lower Merion Township"
"City","Town of Spencer","NY",0.854305359095183,"Binghamton, NY","Tioga","Town of Spencer"
"City","Town of Oregon","WI",2.65703672502655,"Madison, WI","Dane","Town of Oregon"
"City","Pine Township","PA",2.60955986233591,"Youngstown, PA","Mercer","Pine Township"
"City","Pemberton Township","NJ",1.34502881543986,"Philadelphia, NJ","Burlington","Pemberton Township"
"City","Pittsfield","WI",3.30832029156777,"Green Bay, WI","Brown","Pittsfield"
"City","Town of Fort Edward","NY",-1.10542672613312,"Glens Falls, NY","Washington","Town of Fort Edward"
"City","North Strabane Township","PA",2.11335427520665,"Pittsburgh, PA","Washington","North Strabane Township"
"City","Grand Blanc Township","MI",2.40225152372489,"Flint, MI","Genesee","Grand Blanc Township"
"City","Holland","WI",4.06930398451429,"Green Bay, WI","Brown","Holland"
"City","Town of Avon","NY",0.790341339241437,"Rochester, NY","Livingston","Town of Avon"
"City","East Manchester Township","PA",2.33788864735944,"York, PA","York","East Manchester Township"
"City","Piscataway Township","NJ",3.19345037891462,"New York, NJ","Middlesex","Piscataway Township"
"City","Heidelberg Township","PA",0.54615069918289,"Allentown, PA","Lehigh","Heidelberg Township"
"City","Middleborough","MA",2.55437001057989,"Boston, MA","Plymouth","Middleborough"
"City","Earl Township","PA",5.52455468597266,"Reading, PA","Berks","Earl Township"
"City","Towamencin Township","PA",2.16116553739546,"Philadelphia, PA","Montgomery","Towamencin Township"
"City","Warrington Township","PA",2.25254135466868,"York, PA","York","Warrington Township"
"City","Lower Mt Bethel Township","PA",2.18418078523326,"Allentown, PA","Northampton","Lower Mt Bethel Township"
"City","Bath Township","MI",3.85826396862525,"Lansing, MI","Clinton","Bath Township"
"City","Hopewell Township","PA",1.54658376930541,"York, PA","York","Hopewell Township"
"City","Bern Township","PA",4.55999789916167,"Reading, PA","Berks","Bern Township"
"City","Town of Clinton","WI",3.51232114471734,"Janesville, WI","Rock","Town of Clinton"
"City","Upper Hanover Township","PA",2.12608127566794,"Philadelphia, PA","Montgomery","Upper Hanover Township"
"City","Town of Salisbury","MA",3.13268473008736,"Boston, MA","Essex","Town of Salisbury"
"City","Donegal Township","PA",2.96768091387945,"Pittsburgh, PA","Westmoreland","Donegal Township"
"City","Town of Milford","NH",3.95744885270781,"Manchester, NH","Hillsborough","Town of Milford"
"City","Albany Township","PA",3.4861565851344,"Reading, PA","Berks","Albany Township"
"City","North Bethlehem Township","PA",1.66956186862011,"Pittsburgh, PA","Washington","North Bethlehem Township"
"City","Penn Forest Township","PA",1.78840874260245,"Allentown, PA","Carbon","Penn Forest Township"
"City","Town of Exeter","NH",3.25848303455912,"Boston, NH","Rockingham","Town of Exeter"
"City","Forward Township","PA",3.38629068072822,"Pittsburgh, PA","Allegheny","Forward Township"
"City","Town of Duxbury","MA",3.64162583056782,"Boston, MA","Plymouth","Town of Duxbury"
"City","New Shoreham","RI",5.64119377145564,"Providence, RI","Washington","New Shoreham"
"City","Omro","WI",3.08586219791646,"Oshkosh, WI","Winnebago","Omro"
"City","Town of Caledonia","NY",0.706896299333024,"Rochester, NY","Livingston","Town of Caledonia"
"City","Strasburg Township","PA",2.44050740851158,"Lancaster, PA","Lancaster","Strasburg Township"
"City","Oliver Township","PA",1.97505097535069,"Harrisburg, PA","Perry","Oliver Township"
"City","Upper Uwchlan Township","PA",2.75833378176277,"Philadelphia, PA","Chester","Upper Uwchlan Township"
"City","Manchester","CT",2.24525750688524,"Hartford, CT","Hartford","Manchester"
"City","Washington Township","PA",1.72557064172036,"Allentown, PA","Lehigh","Washington Township"
"City","Mt Pleasant Township","PA",1.43501343063742,"Pittsburgh, PA","Washington","Mt Pleasant Township"
"City","Town of Londonderry","NH",3.35465456434936,"Boston, NH","Rockingham","Town of Londonderry"
"City","Springfield Township","PA",2.22736835573676,"Philadelphia, PA","Bucks","Springfield Township"
"City","Andover Township","NJ",4.2127923761877,"New York, NJ","Sussex","Andover Township"
"City","Town of Wilson","NY",4.68112057436381,"Buffalo, NY","Niagara","Town of Wilson"
"City","Wawayanda","NY",2.97200485225517,"New York, NY","Orange","Wawayanda"
"City","Upton","MA",3.41844904267119,"Worcester, MA","Worcester","Upton"
"City","Christiana","WI",2.90013674603192,"Madison, WI","Dane","Christiana"
"City","Town of Skaneateles","NY",2.89464336972159,"Syracuse, NY","Onondaga","Town of Skaneateles"
"City","Brighton","WI",3.57018022910964,"Chicago, WI","Kenosha","Brighton"
"City","Town of Monroe","NY",4.3245386594137,"New York, NY","Orange","Town of Monroe"
"City","Morris Township","NJ",2.656610431119,"New York, NJ","Morris","Morris Township"
"City","Gregg Township","PA",0.751165949904458,"State College, PA","Centre","Gregg Township"
"City","Greenwich Township","NJ",0.955646009066304,"Allentown, NJ","Warren","Greenwich Township"
"City","Lehigh Township","PA",1.82833294326586,"Allentown, PA","Northampton","Lehigh Township"
"City","Town of Medfield","MA",1.7676002497068,"Boston, MA","Norfolk","Town of Medfield"
"City","Vernon Township","NJ",4.2278761341684,"New York, NJ","Sussex","Vernon Township"
"City","Marion Township","PA",4.51024595919282,"Reading, PA","Berks","Marion Township"
"City","Oakland Township","PA",2.42180652314692,"Pittsburgh, PA","Butler","Oakland Township"
"City","Elizabeth Township","PA",2.14663728235905,"Lancaster, PA","Lancaster","Elizabeth Township"
"City","Heidelberg Township","PA",1.87719924079666,"York, PA","York","Heidelberg Township"
"City","Town of Geneseo","NY",0.976962651210595,"Rochester, NY","Livingston","Town of Geneseo"
"City","Yarmouth","MA",2.08418414362161,"Cape Cod, MA","Barnstable","Yarmouth"
"City","Town of Oswego","NY",2.21012135198873,"Syracuse, NY","Oswego","Town of Oswego"
